Date,Open,High,Low,Close,Volume
2018-07-13,45.148818986242105,45.328392223058444,45.106286300581004,45.207889556884766,50055600
2018-07-16,45.25278254019406,45.519779060598594,44.992870594262484,45.10865020751953,60172400
2018-07-17,44.83456880610116,45.33548615498201,44.70461281312302,45.23624801635742,62138000
2018-07-18,45.314214615592185,45.31894127062031,44.87709096271669,44.98814392089844,65573600
2018-07-19,44.8203823095987,45.496149714901144,44.8203823095987,45.33784103393555,81147200
2018-07-20,45.314218018656895,45.46780006748142,44.9338033814058,45.233882904052734,82704800
2018-07-23,45.05429586382263,45.35674044845101,44.78966090832627,45.27404022216797,63957600
2018-07-24,45.47252586182934,45.75842901829502,45.37801438824719,45.602481842041016,74791600
2018-07-25,45.616661130816794,46.039608474894045,45.46780212525665,46.03252029418945,66839600
2018-07-26,45.98288960277378,46.301872087879055,45.74660734873463,45.88837814331055,76304000
2018-07-27,46.07267723562205,46.1199329645563,44.91725717708188,45.12518310546875,96096000
2018-07-30,45.342567280247074,45.413452684057695,44.673891612522105,44.87236785888672,84118000
2018-07-31,44.964515703822,45.399274205678445,44.73768314329012,44.96215057373047,157492000
2018-08-01,47.05088638782584,47.67230626412179,46.62085095500786,47.61087417602539,271742800
2018-08-02,47.393508157798706,49.236510974079984,47.33916423372913,49.00259017944336,249616000
2018-08-03,48.91751559045967,49.32155983804991,48.55127736944488,49.14434814453125,133789600
2018-08-06,49.14671996258542,49.44207284697596,48.92697914718217,49.39954376220703,101701600
2018-08-07,49.458613547683214,49.50114263177163,48.85372782160956,48.93642807006836,102349600
2018-08-08,48.68595210859884,49.10180751749048,48.324440600752126,48.96949005126953,90102000
2018-08-09,49.508222991705026,49.56729355830663,48.95768487833233,49.35464096069336,93970400
2018-08-10,49.167317922662505,49.57989220419106,49.00371081760765,49.20762634277344,98444800
2018-08-13,49.62969714374494,50.01855899446181,49.247948332770804,49.525367736816406,103563600
2018-08-14,49.83123276583713,49.92607568843563,49.380719838430274,49.73401641845703,82992000
2018-08-15,49.60834650391032,49.968756111957894,49.397317931821874,49.85020065307617,115230400
2018-08-16,50.208235687375094,50.6966835879054,50.14184492136275,50.580501556396484,114001600
2018-08-17,50.60895242323178,51.678321308233336,50.54256165890498,51.59059143066406,141708000
2018-08-20,51.7138938355704,51.96997044895426,51.00493087218621,51.087921142578125,121150800
2018-08-21,51.40564837740656,51.49812149184136,50.74885011343215,50.98833084106445,104639200
2018-08-22,50.76545273236503,51.301322144048804,50.7038015736051,50.99070739746094,76072400
2018-08-23,50.895863422121245,51.46493186680774,50.88401076916968,51.09503936767578,75532800
2018-08-24,51.35823182936762,51.4293622180247,51.00493522092533,51.253902435302734,73905600
2018-08-27,51.48864466679033,51.8656538513107,51.29421555662133,51.67596435546875,82100400
2018-08-28,51.92965842876728,52.29243782695971,51.9083193154678,52.093265533447266,91107200
2018-08-29,52.19997772917483,52.99193110548901,52.02451792983301,52.871002197265625,109019200
2018-08-30,52.93501755221845,54.122942063554966,52.733471805257224,53.35707473754883,195175200
2018-08-31,53.70800502813482,54.26758706743127,53.58707973476266,53.97357177734375,173360400
2018-09-04,54.1585161228723,54.34108896006323,53.736458896649175,54.14665985107422,109560400
2018-09-05,54.296035502637366,54.45726920533211,53.3736740899167,53.793357849121094,133332000
2018-09-06,53.6415992556608,53.90716593065943,52.47264422563863,52.899444580078125,137160000
2018-09-07,52.60306800180006,53.4376959772682,52.33276165171727,52.47265625,150479200
2018-09-10,52.38966985100173,52.60307190195853,51.32741368290298,51.76844024658203,158066000
2018-09-11,51.69255511685615,53.18398496680129,51.34874497486776,53.07728576660156,142996000
2018-09-12,53.33573958961606,53.34996566824342,52.126472253925435,52.418121337890625,197114800
2018-09-13,52.99904132884174,54.14428766818242,52.77378664666668,53.68429183959961,166825600
2018-09-14,53.52779964512272,53.786249725249085,52.76193225128744,53.07491683959961,127997200
2018-09-17,52.67419280831236,52.863882280080546,51.51709390477536,51.6617317199707,148780400
2018-09-18,51.640382768873216,52.60305608904145,51.48151889557614,51.74708557128906,126286800
2018-09-19,51.808737718271196,52.07430079960809,51.049983473004616,51.77791213989258,108495200
2018-09-20,52.221307486185715,52.70501214477556,51.962853847727715,52.171512603759766,106435200
2018-09-21,52.349346807062695,52.486871570041636,51.52182842256069,51.609561920166016,384986800
2018-09-24,51.41039187036139,52.463161325425574,51.36534021627481,52.35171890258789,110773600
2018-09-25,52.10512265730652,52.83305489024052,52.09326638815939,52.68367385864258,98217600
2018-09-26,52.401520911955295,53.053576036425326,52.10750202606852,52.26399612426758,95938800
2018-09-27,53.07017514656896,53.69140468460075,53.0037807512583,53.33810806274414,120724800
2018-09-28,53.30016666960566,53.54913388048612,53.11759385058237,53.52542495727539,91717600
2018-10-01,54.049429397437315,54.39798271288474,53.67005412498127,53.88582229614258,94403200
2018-10-02,53.88344942637787,54.5355043699314,53.73644183323563,54.364784240722656,99152800
2018-10-03,54.547371566017574,55.358290533206585,54.483350600232036,55.026336669921875,114619200
2018-10-04,54.72045198884526,55.09271783017239,53.760152141715395,54.05891418457031,128168000
2018-10-05,54.05179879282854,54.158497967189874,52.30191930841279,53.18159866333008,134322000
2018-10-08,52.688415218812985,53.30253158775628,52.21181998941142,53.05830764770508,118655600
2018-10-09,53.02749052526942,53.888204396023134,52.697906463089694,53.793357849121094,107564000
2018-10-10,53.45902995525262,53.670058530674225,51.22781531553088,51.30131912231445,167962400
2018-10-11,50.865045396592606,52.04585699323227,50.34340199543652,50.848445892333984,212497600
2018-10-12,52.26399293127614,52.84728743527982,51.415135332389916,52.664710998535156,161351600
2018-10-15,52.439451471892795,52.598315352725166,51.517090145968695,51.538429260253906,123164000
2018-10-16,51.91069681299673,52.87337027698463,51.396166502845496,52.6741943359375,116736000
2018-10-17,52.7097608141769,52.790377662588455,52.007910864764305,52.44656753540039,91541600
2018-10-18,51.656970970710816,52.102740535496295,50.5046120716783,51.22068786621094,130325200
2018-10-19,51.70440102450296,52.46315516254536,51.55502000334808,52.000789642333984,132314800
2018-10-22,52.114611669502295,52.96109945803747,51.91306954225045,52.31852722167969,115168400
2018-10-23,51.175650272384814,52.93501286374928,50.907713775149524,52.81171417236328,155071200
2018-10-24,52.78090014088099,53.16738853808366,50.86978280043189,51.00019454956055,163702000
2018-10-25,51.621420546484835,52.49161719818466,51.39379246887828,52.116981506347656,119423200
2018-10-26,51.1922437671702,52.20945159210502,50.426376544726565,51.28709030151367,189033600
2018-10-29,51.97234103273381,52.09089648794128,48.86618665908801,50.32442092895508,183742000
2018-10-30,50.065973015850936,51.02152980472352,49.62020691352,50.57576370239258,146640000
2018-10-31,51.42461398325226,52.271098028598864,51.36296283271689,51.89409255981445,153435600
2018-11-01,51.939158377101236,52.72399510400599,51.40802850513527,52.690799713134766,233292800
2018-11-02,49.686583875218616,50.658736278117026,48.709684623815754,49.195762634277344,365314800
2018-11-05,48.44175885419559,48.46309796742485,46.98826784160361,47.79918670654297,264654800
2018-11-06,47.877440573286876,48.54135192892878,47.82290607013109,48.316097259521484,127531600
2018-11-07,48.83773647180707,49.80751926608168,48.401453247422836,49.781436920166016,133697600
2018-11-08,49.96227178653937,49.995582995692075,49.193732269955774,49.60774612426758,101450400
2018-11-09,48.908211250477976,49.017660819557825,48.12301424738208,48.65123748779297,137463200
2018-11-12,47.34971216392766,47.55196113045554,46.11005227310484,46.200469970703125,204542000
2018-11-13,45.59610413918867,46.91665841008263,45.5532733698863,45.73886489868164,187531600
2018-11-14,46.13623632917074,46.27424098307071,44.239867729703725,44.446876525878906,243204000
2018-11-15,44.82519141570959,45.677010874627406,44.4706620794501,45.543766021728516,185915200
2018-11-16,45.3272346797515,46.39081890205904,45.07978050785697,46.048187255859375,147713200
2018-11-19,45.20826592721281,45.37482197028844,44.016196643218514,44.223201751708984,167701200
2018-11-20,42.4410397716322,43.17864971687647,41.76053630707205,42.11030578613281,271300800
2018-11-21,42.76463832556221,42.89312700672429,42.007996474505376,42.062721252441406,124496800
2018-11-23,41.62491951421102,42.01989789459456,40.94917573156791,40.994380950927734,94496000
2018-11-26,41.45835684958667,41.6272909529889,40.51136011786917,41.548770904541016,179994000
2018-11-27,40.80879228842579,41.58447338949613,40.65889364383332,41.45836639404297,165549600
2018-11-28,42.05082582673446,43.135823663787434,41.62253625141104,43.052547454833984,184250000
2018-11-29,43.4617974184589,43.49510862501545,42.281622214964095,42.72180938720703,167080000
2018-11-30,42.89788109111159,42.907400653298076,42.12220378277658,42.49100875854492,158126000
2018-12-03,43.89009585984467,44.00430521540804,43.1167964651105,43.97575378417969,163210000
2018-12-04,43.05492107311704,43.397552697905496,41.941371923203754,42.04130554199219,165377200
2018-12-06,40.86827199226882,41.58684651469543,40.54943561268697,41.57257080078125,172393600
2018-12-07,41.27990885638041,41.517847109590086,40.045008741318256,40.09021759033203,169126400
2018-12-10,39.25981818919566,40.470923224403286,38.862461677140615,40.35433578491211,248104000
2018-12-11,40.84447235426059,40.87540185147309,39.73567946898004,40.12351989746094,189126800
2018-12-12,40.544679853820156,40.906347041677016,40.216327509267764,40.2353630065918,142510800
2018-12-13,40.5660913681216,41.06100333718601,40.34242884424496,40.675540924072266,127594400
2018-12-14,40.21157105042123,40.23060654931838,39.32644032027947,39.374027252197266,162814800
2018-12-17,39.366872792574526,40.05689572166932,38.719680625598755,39.00758743286133,177151600
2018-12-18,39.35022253552312,39.86178823741451,39.11466239936881,39.514400482177734,135366000
2018-12-19,39.497759597393305,39.84276942196333,37.85360499821799,38.28189468383789,196189200
2018-12-20,38.16528291063921,38.572158799025786,36.95180036177906,37.31584548950195,259092000
2018-12-21,37.32299599944741,37.632316466814686,35.602703378224795,35.86443328857422,382978400
2018-12-24,35.25054275198316,36.059534807486344,34.87935974221118,34.936466217041016,148676800
2018-12-26,35.28624045251434,37.41102711679266,34.9102976111204,37.396751403808594,234330000
2018-12-27,37.080300079076544,37.30158456380548,35.707398839936126,37.15406036376953,212468400
2018-12-28,37.47527832909076,37.71797638628019,36.773361143660004,37.173095703125,169165600
2018-12-31,37.72034876183257,37.91783793600413,37.23257464544732,37.532379150390625,140014000
2019-01-02,36.85425417348387,37.796491209681555,36.69721406234268,37.5752067565918,148158800
2019-01-03,34.258358869125516,34.6723728598737,33.78724200424014,33.83245086669922,365248800
2019-01-04,34.3892170595102,35.345729898875284,34.21552314309918,35.27672576904297,234428400
2019-01-07,35.381413677453956,35.41234680881426,34.7151859148074,35.19820022583008,219111200
2019-01-08,35.58604312532892,36.1237858793811,35.33858894951646,35.86919021606445,164101200
2019-01-09,35.99767715234844,36.768598408813624,35.602702406686625,36.47831344604492,180396400
2019-01-10,36.28558160044058,36.63535110369678,35.895363032061816,36.59490203857422,143122800
2019-01-11,36.37600110449598,36.57110858307444,36.05002323062101,36.23561477661133,108092800
2019-01-14,35.89298381309956,35.992917435038834,35.505143332444135,35.69073486328125,129756800
2019-01-15,35.75498713269954,36.4973534206971,35.70264041950483,36.42121505737305,114843600
2019-01-16,36.42358841863822,37.089816257077324,36.40455292260857,36.866153717041016,122278800
2019-01-17,36.69007793309382,37.51334588700581,36.46641539408566,37.08505630493164,119284800
2019-01-18,37.47527665432627,37.56569435663353,37.11360947574702,37.313480377197266,135004000
2019-01-22,37.215921149758586,37.292059498948234,36.314133183117846,36.47593307495117,121576000
2019-01-23,36.678187469385016,36.913747693269144,36.095239360886275,36.62346267700195,92522400
2019-01-24,36.66866951484015,36.75670551912618,36.10475693707266,36.33317565917969,101766000
2019-01-25,36.99463717184698,37.62517569702941,36.718631568016214,37.53713607788086,134142000
2019-01-28,37.06840363772336,37.19689234414636,36.56159756204397,37.189754486083984,104768400
2019-01-29,37.1778556073389,37.62518072781439,36.66866784216678,36.804290771484375,166348800
2019-01-30,38.84341749805906,39.53343693856728,38.124843000043,39.31929397583008,244439200
2019-01-31,39.52392363533564,40.21156504622559,39.15511861440305,39.60244369506836,162958400
2019-02-01,39.726183921317705,40.20681671868992,39.48110410894883,39.621490478515625,130672400
2019-02-04,39.83324334442914,40.844480907959166,39.80231021008978,40.746925354003906,125982000
2019-02-05,41.13000755385985,41.65823077875106,41.00866034892797,41.44408416748047,144406400
2019-02-06,41.55591832761903,41.77482473586032,41.127632336612045,41.45836639404297,112958400
2019-02-07,41.020548326526274,41.38697522430309,40.53039616645393,40.673160552978516,126966800
2019-02-08,40.381641528112624,40.780702213471805,40.245433286874764,40.72096252441406,95280000
2019-02-11,40.87389390411717,40.91212817826302,40.44376743552907,40.486778259277344,83973600
2019-02-12,40.646887023463314,40.861948451561936,40.55130133058065,40.835662841796875,89134000
2019-02-13,40.955138230742534,41.21560238179154,40.60386859186247,40.66599655151367,89960800
2019-02-14,40.553687623623816,40.92407073769949,40.474830805272624,40.814151763916016,87342800
2019-02-15,40.92167906223181,41.0292097524213,40.563240997453136,40.72334289550781,98507200
2019-02-19,40.55368096648683,40.9670784800836,40.501109762882585,40.84520721435547,75891200
2019-02-20,40.90733832161036,41.416321493088006,40.859547313325095,41.108062744140625,104457600
2019-02-21,41.05310868843414,41.18931326234548,40.694670609628645,40.876277923583984,68998800
2019-02-22,41.00054627689994,41.33986729343823,40.95275525204778,41.332698822021484,75652800
2019-02-25,41.617048590535184,42.025665930791185,41.566865658567025,41.63377380371094,87493600
2019-02-26,41.50952344791541,41.889466961350905,41.38048368917295,41.657676696777344,68280800
2019-02-27,41.39004014069917,41.817774631160844,41.27533733357488,41.78670883178711,111341600
2019-02-28,41.655275300670986,41.79626003477274,41.32073098942673,41.37569046020508,112861600
2019-03-01,41.64572200880833,41.85361491133981,41.31356956114267,41.810604095458984,103544800
2019-03-04,41.982655014743564,42.474909358370766,41.57164575485241,42.02088928222656,109744800
2019-03-05,42.04240144907716,42.05673839013298,41.70785702415031,41.944427490234375,78949600
2019-03-06,41.73891393924546,41.934861815205316,41.564475116510145,41.70307159423828,83241600
2019-03-07,41.54775499776006,41.68396322987974,41.10568351605907,41.22038269042969,99185600
2019-03-08,40.69944955693907,41.3565860145986,40.50350166301471,41.31835174560547,95997600
2019-03-11,41.93486742699595,42.802285108230926,41.90141335177229,42.74971389770508,128044000
2019-03-12,43.01256912254078,43.650588460311994,42.86202396382128,43.23002243041992,129870400
2019-03-13,43.55022445223586,43.80113182441466,43.232408933638794,43.42118835449219,124130000
2019-03-14,43.94451125103757,43.992305916475004,43.62430741144457,43.90388870239258,94318000
2019-03-15,44.17152350675048,44.76414014704579,43.90627916575114,44.474998474121094,156171600
2019-03-18,44.3985275038249,45.01742966611717,44.396135583226894,44.92901611328125,104879200
2019-03-19,45.00787412821596,45.160807555548054,44.42720257150999,44.572967529296875,126585600
2019-03-20,44.501286360698266,45.28029420823643,44.142848240779564,44.96247863769531,124140800
2019-03-21,45.406938928251556,46.91476793224241,45.35675599057823,46.61845779418945,204136800
2019-03-22,46.67819214407311,47.23974655431228,45.58854104236857,45.65306091308594,169630800
2019-03-25,45.76297956658023,45.87529044787232,44.58969511449764,45.10106658935547,175381200
2019-03-26,45.79883285841138,46.090362812112865,44.10700454628543,44.635101318359375,199202000
2019-03-27,45.10345294160985,45.34479990696275,44.577744550474875,45.03654479980469,119393600
2019-03-28,45.151250073839364,45.29701504101596,44.8119291240327,45.096290588378906,83121600
2019-03-29,45.361531505429554,45.421271181808265,45.05327273343193,45.39020538330078,94256000
2019-04-01,45.79404928483894,45.80360602937068,45.01504516466666,45.69846725463867,111448000
2019-04-02,45.6626229191249,46.467916320039805,45.653066174245645,46.36277389526367,91062800
2019-04-03,46.178780541596,46.955396514481826,46.15488320701867,46.68059539794922,93087200
2019-04-04,46.5467681520088,46.92432337273218,46.152487716673136,46.76183319091797,76457200
2019-04-05,46.94343922494232,47.098764578723184,46.81917967116176,47.074867248535156,74106400
2019-04-08,46.9362695439554,47.846701648827704,46.91715240954242,47.81563949584961,103526800
2019-04-09,47.86821965823758,48.47278501803434,47.607751843580196,47.672271728515625,143072800
2019-04-10,47.47631514525361,47.968573154749954,47.35683578926549,47.93989562988281,86781200
2019-04-11,47.9948677895385,48.030710144590735,47.41897631022419,47.54084396362305,83603200
2019-04-12,47.60058534576571,47.825207168671724,46.88610097069138,47.521728515625,111042800
2019-04-15,47.452428212571796,47.75590684089754,47.3162199771819,47.607749938964844,70146400
2019-04-16,47.66270887651136,48.11911726997724,47.44764383635256,47.612525939941406,102785600
2019-04-17,47.68183099098324,48.59943543178193,47.459601086796226,48.539695739746094,115627200
